contig,CLEAN_DAY0_DO_0_ENV_CELL_CONTROL_NONE,DAY7_DO_0_12C_CELL_ENRICHED_10,DAY7_DO_0_12C_CELL_ENRICHED_6,DAY7_DO_0_12C_CELL_ENRICHED_7,DAY7_DO_0_12C_CELL_ENRICHED_8,DAY7_DO_0_12C_CELL_ENRICHED_9,DAY7_DO_0_13C_CELL_ENRICHED_5,DAY7_DO_0_13C_CELL_ENRICHED_6,DAY7_DO_0_13C_CELL_ENRICHED_7,DAY7_DO_0_13C_CELL_ENRICHED_8,DAY7_DO_0_13C_CELL_ENRICHED_9
day0_DO_0_env_virus_control_000000000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000269,0.3896465031235715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000270,0.0643185298621745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000271,0.7089762511740239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000275,0.1815028901734104,12.648940269749518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18766859344894
day0_DO_0_env_virus_control_000000000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000279,0.0,1.438370293965962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068763967680935
day0_DO_0_env_virus_control_000000000280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000283,0.2480255735238811,0.2156825874388868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000287,1.4235958581738313,14.458424850957012,0.0,0.0,0.0,1.9209287731408848,0.0,0.0,0.0,0.8255412613743333,11.99215563225604
day0_DO_0_env_virus_control_000000000288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000289,0.0,0.1494461594334483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000290,0.0,0.0753889110490626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000291,0.0,0.4679733986699335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000292,0.2046443877508062,0.0245101753854185,0.0,0.0,0.0,0.9584480537523048,0.0,0.0,0.0,1.2386184714609276,0.0
day0_DO_0_env_virus_control_000000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000294,0.0315167432698621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000295,0.0,0.0372233400402414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000297,0.2351123595505618,0.9179775280898876,0.0,0.0,0.0,1.983988764044944,0.0,0.0,0.0,0.8415730337078652,0.0
day0_DO_0_env_virus_control_000000000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000301,0.3049645390070922,0.0,0.0,0.0,0.0,0.2060677698975571,0.0,0.0,0.0,0.8959810874704491,0.0
day0_DO_0_env_virus_control_000000000302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000314,0.0,0.1441586280814576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000316,0.8422880792254822,22.062670903850417,0.0,0.0,0.0,0.5145961126302564,0.0,0.0,0.0,0.050254970068731,20.05860616362427
day0_DO_0_env_virus_control_000000000318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000323,0.0571640682999257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000335,0.0,0.1499945811206242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000336,5.186246893123447,12.993869096934548,0.0,0.0,0.3126760563380282,8.899420049710026,0.0,0.0,0.0,6.651698425849213,21.052858326429163
day0_DO_0_env_virus_control_000000000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000347,5.279925353239136,0.0,0.0,0.0,0.0,0.0,0.0,0.8829645427885897,0.0,0.086376966142362,0.0
day0_DO_0_env_virus_control_000000000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000350,0.0180581996192548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000355,1.1058009228740937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000370,0.0,0.7656078860898138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000379,0.0,2.5286760764695373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000382,8.902360168121564,1.353378596831555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000384,0.2621731830175102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000385,1.2304204918961803,0.0,0.0,0.0,0.0,0.0,0.0,0.143488609316559,0.0207412444746684,0.0,0.0
day0_DO_0_env_virus_control_000000000386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000392,0.9038987688098497,0.0,0.0,0.0,1.087209302325581,0.0,0.0,0.0,0.0,0.5937072503419972,0.0
day0_DO_0_env_virus_control_000000000394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000395,0.0515047162748914,3.2221889504416827,0.0,0.0,0.0,0.5249288815690971,0.0,0.0,0.0,0.1154364425812247,0.5416978589609223
day0_DO_0_env_virus_control_000000000397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000403,0.2764871074802144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000405,28.90798187521785,0.0,0.0,0.0,4.724991286162426,2.8058556988497734,0.0,0.0,2.3614499825723247,9.48204949459742,0.0048797490414778
day0_DO_0_env_virus_control_000000000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000418,0.0,0.7211646136618141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000422,0.0,17.751173708920188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23065931822821
day0_DO_0_env_virus_control_000000000424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000425,0.2739239448391141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000429,1.283173734610123,0.0,0.0,0.0,1.4068399452804377,0.0180574555403556,0.0,0.0,0.6024623803009576,1.148563611491108,0.0
day0_DO_0_env_virus_control_000000000430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000434,0.0599586492074431,0.4000689179875947,0.0,0.0,0.0,0.2856650585802894,0.0,0.0,0.0,0.0,0.0058580289455547
day0_DO_0_env_virus_control_000000000435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000443,0.5745921432357618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000447,0.0,0.0756827903915761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000448,0.7409043659043659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000454,2.9536163522012577,8.828616352201259,0.0636792452830188,0.0,0.0,8.910770440251572,0.0,0.0,0.0,5.564072327044025,7.498427672955975
day0_DO_0_env_virus_control_000000000455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000456,0.064066852367688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000459,0.0,0.1544370860927152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000461,0.0,0.3070585615675796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000462,0.1609785563273935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000463,0.0,2.108086869552793,0.0,0.0,0.0,2.3226889555650807,0.0,0.0,0.0,0.7171024432061723,1.852336048006858
day0_DO_0_env_virus_control_000000000465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000468,9.537971698113209,3.0858490566037737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130660377358491
day0_DO_0_env_virus_control_000000000470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000473,0.0,0.1593806921675774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000483,0.1017139195899407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000485,0.0,1.376492194674013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4980104071013165
day0_DO_0_env_virus_control_000000000487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000490,1.5585234093637454,13.63265306122449,0.0,0.0,0.0,1.0135054021608645,0.0,0.0,0.0,0.6518607442977191,11.663565426170468
day0_DO_0_env_virus_control_000000000492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000494,0.0,0.0780270871235092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000499,0.1195975855130784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000504,0.2418387741505663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000509,1.0554272517321015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466512702078521,0.0,0.0
day0_DO_0_env_virus_control_000000000512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000513,0.0,3.023054755043228,0.0,0.0,0.0,2.007628411595185,0.0,0.0,0.0,0.454822851330734,0.3059840650957789
day0_DO_0_env_virus_control_000000000514,0.0077220077220077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000517,1.1961685823754789,0.0,0.0,0.0,0.4651340996168582,0.0,0.0,0.0,0.3908045977011494,0.0,0.0
day0_DO_0_env_virus_control_000000000518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000526,0.0,0.0,0.0,0.0,0.0,0.1243257820927723,0.0,0.0,0.0,0.0091693635382955,0.0
day0_DO_0_env_virus_control_000000000528,0.0,0.058765915768854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000530,2.6142131979695438,0.0,0.0,0.0,0.4876082412660495,0.0,0.0,0.0,0.0182143923559271,0.0892803822036428,0.0
day0_DO_0_env_virus_control_000000000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451775371442962,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000540,0.1588452412338518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000553,0.4934971098265896,6.291763005780346,0.0,0.0,0.0,1.4460982658959538,0.0,0.0,0.0,0.2533236994219653,2.657369942196532
day0_DO_0_env_virus_control_000000000554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000555,0.1090196078431372,0.1168627450980392,0.0,0.0,0.0,1.2549019607843137,0.0,0.0,0.0,0.4941176470588235,0.0
day0_DO_0_env_virus_control_000000000558,0.0893035654781739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000000562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
